28.1944,30.7994,33.901,26.7178,27.5378,28.0809,32.55,33.7445,26.0439,32.6774,34.3255,30.2526,29.8171,33.027,35.6129,27.6788,32.85,28.4272,28.5124,25.5923,30.614,31.882,29.9064,28.2748,31.9826,29.8193,35.3445,34.161,32.2591,34.4338,31.9881,28.5877,24.3926,33.4853,30.3804,28.3666,35.2274,33.4754,32.6928,28.1433,35.2384,25.0998,29.5685,29.4128,33.486,30.7954,27.4526,26.2169,25.7553,27.1845,30.0683,32.142,35.4099,34.595,24.051,34.6641,35.2538,34.1011,24.7752,33.6604
26.0377,28.3229,27.8169,26.0755,35.83,26.7637,30.3826,33.3847,27.0971,31.2636,28.3222,33.8503,29.2406,30.9709,32.7149,28.5763,26.1684,34.284,35.7172,31.1575,24.9529,26.8294,29.8303,29.4304,27.6832,27.3296,34.3358,34.0192,31.7303,34.1595,28.4973,33.5528,33.2326,34.4434,34.0728,31.4131,26.6576,24.9265,30.1381,32.0219,35.4073,35.9725,26.9969,31.1964,33.9649,35.7227,30.3125,35.0085,25.1766,30.6632,29.7037,29.3188,24.8644,35.0739,31.7388,32.7134,24.8413,33.0736,30.9048,34.6861
35.4815,26.8952,34.7511,36.0264,26.2202,30.3771,24.7539,29.3497,33.5999,29.1047,29.2619,28.4412,26.6106,30.9188,33.6436,32.4765,27.569,35.6915,24.3268,33.789,30.1495,24.0253,24.21,27.4486,32.3197,34.4349,31.084,35.0607,26.6161,31.5706,29.4014,28.8422,24.8527,32.1468,35.1609,33.1173,31.9015,34.6938,31.391,24.5652,33.5929,27.2686,30.7532,28.6854,33.7192,28.3729,26.4905,33.8158,24.6856,26.0858,32.1405,35.9423,35.0853,35.3845,31.4013,28.1588,30.4594,30.368,26.5412,31.4222
27.0997,31.5199,30.8038,28.5932,26.6983,32.5261,24.7359,30.7745,35.4374,34.7526,34.7507,29.6368,28.0144,30.3254,28.9633,28.6442,35.9721,33.4618,29.2663,27.2025,28.2906,25.0521,26.3884,30.3081,28.3413,30.4774,24.7113,29.9247,26.8654,27.2003,32.2026,30.661,26.7773,34.4753,33.4577,29.8766,32.1493,33.5822,25.9345,24.7936,28.382,34.8333,25.0007,28.9384,30.6511,36.0228,33.6601,26.0887,31.0337,32.1343,26.9671,24.556,29.7037,25.5431,31.2221,31.6727,28.7342,28.0614,35.1066,27.0854
29.4965,28.1316,29.4459,31.4876,32.5261,34.8466,33.0777,24.4932,32.7123,27.7038,28.5014,24.8846,32.7483,32.0719,25.7744,26.7732,31.6,28.9453,33.93,32.7016,34.9938,27.2598,26.0245,33.6575,32.6517,31.4156,26.0443,32.6352,25.3734,27.717,30.7572,33.9094,34.6538,35.2325,27.099,34.4929,33.5495,31.9312,34.7779,24.173,32.3032,30.2163,25.5655,30.6033,28.8091,28.4926,34.0086,35.3423,33.3667,28.6505,34.2759,25.9477,34.2359,26.5977,30.2361,34.0872,29.2068,33.3659,29.7426,27.6759
25.7946,33.9116,25.3323,24.43,26.9818,25.3804,25.3411,30.1135,25.4443,29.9155,29.0078,24.4778,35.2149,31.2526,25.672,31.3536,27.2958,31.0077,31.9731,26.6106,26.8004,29.5002,30.553,33.3039,33.5694,30.762,28.736,25.3543,35.8814,32.9954,28.4882,25.188,31.8923,31.9371,29.8689,28.7089,27.6002,34.4885,27.7361,34.7342,34.2649,25.8412,27.6505,28.8646,34.0813,31.8497,28.7188,30.452,33.2998,27.352,35.4062,28.5719,27.1919,24.7289,34.0335,35.9945,32.1629,33.2212,32.0906,26.8977
33.4655,30.7767,35.9042,35.4448,27.8881,24.0044,28.7063,24.5398,33.9381,25.1457,29.198,30.5196,32.294,33.6718,27.9241,24.6221,33.9476,31.9158,25.9536,33.0957,34.2384,34.2153,33.3465,28.9843,26.1424,30.5093,35.3082,29.1583,35.5773,32.334,24.1693,29.9548,27.1915,26.0546,32.8974,34.5006,28.4621,29.2479,27.6164,33.7122,31.7682,31.0088,28.0262,25.5805,34.3056,24.1263,24.4146,31.0014,28.2003,30.2325,24.043,34.328,35.9552,25.0429,24.2347,35.5362,27.6615,25.7862,28.3508,33.8789
31.7006,31.3466,34.3405,33.6582,34.7008,29.0794,27.8264,24.3558,30.6202,35.5902,29.74,25.7469,31.3047,24.4429,25.9044,29.9086,25.3668,32.9781,33.1408,27.0182,34.6685,24.452,33.0362,31.0741,26.6194,26.301,27.9443,27.7137,24.1028,24.4755,34.5873,24.9889,26.8456,26.3598,29.1752,33.0053,25.878,24.9063,32.4332,32.958,25.7289,35.8425,35.5854,26.193,31.1057,24.8163,27.8995,31.3091,33.0365,28.6898,31.3914,35.6835,35.4587,35.1657,30.2692,34.1705,24.8597,33.2455,25.618,28.9975
32.2613,27.3329,30.694,27.3329,33.7185,30.3973,32.7784,30.8898,31.1498,33.562,25.7447,29.9681,35.6122,27.7049,30.9959,32.3987,30.1043,26.3036,30.4311,31.5008,31.102,32.7457,29.9218,27.7409,25.0859,33.7034,32.5603,32.2691,31.6308,33.9865,31.8651,34.6666,33.2088,33.9847,32.8324,31.5364,35.3181,25.2713,30.5226,26.0689,33.186,25.8133,26.2724,35.0607,28.3225,25.7983,35.2806,25.5409,27.6105,33.9843,33.302,34.0824,35.8403,35.4191,24.8211,29.9614,34.541,26.3667,24.0132,27.9344
30.2137,33.5576,34.5969,35.8645,32.4596,30.8967,24.4473,30.105,33.0696,33.782,29.2145,25.1968,27.0663,31.463,31.8449,33.6906,26.4361,25.5662,29.0188,30.7936,35.343,27.7431,27.6663,32.4993,33.8239,31.8706,33.6138,28.8818,35.0243,30.3624,28.2153,25.611,34.3482,29.8454,31.1252,31.6297,35.9038,27.4732,28.4687,29.4584,34.7904,35.4852,33.0288,30.7906,32.312,31.0554,31.6426,25.2269,34.8565,27.341,26.2551,33.0949,29.2971,34.4702,32.1295,34.111,30.0488,34.1841,35.0915,30.9676
34.2127,25.669,24.0059,31.6246,28.0684,25.6268,28.1628,28.8987,25.7417,31.9892,35.1106,25.8618,30.6239,26.8584,31.4748,29.1991,32.7211,28.0706,30.2629,34.9835,28.7801,24.3096,26.3704,25.2794,33.9766,31.7935,32.5812,24.0907,35.906,35.2648,29.4811,26.5162,28.1257,27.2378,29.7077,30.1135,25.8655,28.566,29.7903,30.4715,32.6818,27.5264,25.9386,29.4951,29.14,33.334,35.4958,26.7002,24.5009,24.8626,35.6879,29.9905,25.8949,26.5808,26.1122,32.1453,26.1299,32.3139,30.3287,25.5908
33.0777,32.9058,26.4093,25.7531,25.1916,24.8237,30.9287,31.1634,24.5578,27.15,25.423,35.0103,27.6428,32.1376,34.0346,28.3512,33.2672,25.0675,29.3361,25.4355,28.3012,34.689,35.2178,27.2896,26.2158,25.0862,31.629,26.2209,31.0117,35.4697,30.0635,27.5448,33.7056,29.79,32.8706,34.7691,34.2142,31.1215,28.6942,34.7067,27.3568,26.7876,25.9099,25.0102,30.0521,26.6473,35.7,24.3375,28.2612,25.2346,30.7076,35.4429,29.0485,33.5808,31.5695,33.7699,24.1168,27.6781,34.4048,24.0316
26.1229,27.5393,27.8286,32.7989,32.2584,33.4875,29.162,31.4509,28.2759,33.6307,27.414,30.5229,31.8324,25.7421,27.4353,26.9602,35.6475,26.8529,34.6861,33.273,29.8359,25.8005,30.6239,26.5261,24.0779,32.5401,30.845,34.1345,32.3976,35.0643,35.3236,25.9327,25.4377,29.7709,35.0842,34.0475,29.5968,32.3917,29.0467,25.6488,28.9655,30.7561,34.8815,34.3376,29.9152,27.1662,35.5832,27.1151,28.5091,35.3886,26.0957,24.7264,36.0319,35.6522,29.4995,24.5159,35.1671,29.4073,30.4972,26.9994
34.1522,28.7753,32.6374,28.143,31.2739,26.1861,30.5754,25.8647,32.9737,31.8166,31.6227,35.1106,34.183,31.8078,26.1758,27.6579,31.9606,27.0667,29.2406,31.6584,29.1921,29.6959,32.482,30.3099,27.2165,32.4655,25.1156,27.042,24.3044,32.9286,31.3639,24.8945,30.8986,31.3293,33.999,34.779,34.2928,35.7775,32.5312,28.7698,31.9694,29.9321,33.356,25.3139,30.1704,32.9341,27.8929,29.9699,30.6503,26.3403,32.7931,30.6048,34.5623,34.2197,31.6503,35.3849,26.2478,34.9039,24.6559,27.5973
26.0528,26.6546,25.6327,30.1965,30.5483,34.0332,32.3961,33.7864,25.5313,28.2777,26.4655,29.0651,34.5888,29.7962,28.0802,29.7999,27.6123,29.1554,33.9127,26.5408,25.0594,30.7715,31.8963,33.8984,29.8278,24.1447,28.8561,27.1933,26.2779,30.4205,32.6704,27.5712,27.2187,29.1088,32.9433,35.129,35.3724,33.0828,30.217,33.0417,32.5011,32.456,25.3429,26.9646,31.1641,27.323,31.0627,29.8395,25.5372,26.3976,29.4679,28.584,32.6877,26.9664,33.6384,35.3148,24.6393,33.6931,32.7398,30.9551
26.8518,35.4224,27.0112,24.2167,27.0174,33.6189,28.1863,33.7959,29.9684,29.5619,27.2179,24.2515,34.9586,27.8213,33.4783,24.5626,30.4528,35.3471,30.8729,26.6348,35.3809,29.4576,27.2403,25.127,29.296,30.4869,30.4436,24.4917,29.0236,35.7933,31.2588,25.6396,33.9068,35.1062,31.0312,34.7169,25.0411,32.3858,25.7358,34.2142,29.3919,29.4429,32.5562,31.0855,25.0682,28.8543,34.5058,25.8343,35.5715,35.4932,25.481,29.2836,32.857,29.9717,31.2632,31.1432,33.1364,25.6833,24.1359,35.064
29.3166,26.3116,27.7893,28.194,35.7062,31.5904,29.3508,36.0195,33.2899,28.5142,31.3183,34.2484,31.0256,31.5537,28.6898,24.9445,31.4707,24.8406,27.4768,24.6015,31.9635,26.3065,34.2902,30.7153,30.1546,30.4814,24.889,27.3876,32.7549,25.8611,25.9404,24.3312,24.264,24.0532,29.0904,33.3806,26.9065,31.8813,28.0247,25.0014,28.042,36.0143,29.9772,33.6428,26.6113,27.5778,31.5445,33.258,35.0496,28.0042,26.8595,28.5994,35.5314,35.288,25.9404,31.7549,27.8055,32.3994,30.9526,32.5944
35.1227,25.1472,32.417,29.6882,25.0212,34.6611,33.2738,25.8082,32.6227,35.8406,30.4755,30.5027,34.0827,31.6694,34.2069,34.0222,26.3168,26.1196,30.3481,31.1876,29.0985,25.3752,26.4402,35.4102,32.4707,34.6611,26.6043,29.0919,26.7171,36.0107,27.5411,31.2787,29.5373,34.5906,25.4604,24.228,31.0848,26.5514,29.8013,28.0659,24.1965,24.1528,25.4604,29.0948,28.4423,27.233,35.8197,26.8581,34.6688,28.6391,35.7609,25.8574,31.3525,26.9212,35.4235,32.4629,27.4019,25.6033,35.7554,27.312
28.1731,28.4389,32.2253,33.9017,35.7554,34.0295,32.4651,25.0392,30.2963,27.1779,35.5854,28.5223,27.4948,30.5229,35.2035,29.3115,24.625,33.331,30.0125,29.5685,26.4883,29.4521,31.7465,32.2881,35.8564,29.4488,30.2982,33.1335,31.3393,26.2147,26.1703,26.8647,33.8341,31.7795,29.8612,28.7386,31.7935,32.2569,30.0613,33.0417,34.938,26.7663,34.8245,29.4606,26.6454,33.3788,31.1645,35.5509,24.4792,35.3952,27.3994,25.3521,31.1204,27.7622,35.7338,25.2651,24.9985,28.6369,27.0365,28.6115
25.5897,35.4172,28.1573,24.0632,33.7019,30.8997,32.7549,30.0114,26.1273,30.9206,28.346,32.9855,33.6024,26.4475,27.1335,35.0434,24.2012,28.0703,30.303,24.0084,30.2288,29.7624,29.9457,35.3875,24.1373,27.6615,26.4218,35.6019,29.6757,31.0686,32.9631,24.0,33.9516,32.9543,33.2936,35.1499,30.1895,33.6054,32.5309,29.7558,33.6245,24.5244,34.7841,29.5505,27.2918,26.225,27.5448,27.2477,29.1073,26.8676,34.9134,26.9084,32.4402,35.707,30.968,34.6009,35.6365,26.0983,28.0086,29.8116
33.0274,30.1664,34.7195,26.2819,26.4512,27.5253,30.5251,24.0995,26.084,34.5403,24.1979,33.9208,27.4137,24.4924,30.1421,35.3133,29.4165,24.9728,30.4091,26.0296,32.6359,34.898,32.6249,24.2064,34.0897,35.2766,27.1673,35.8979,29.9097,24.9078,25.961,30.4355,30.6037,30.2574,34.3651,32.287,27.6395,32.7171,30.2306,34.9813,24.5494,27.222,30.2156,26.2694,35.1481,35.1062,28.6538,34.6475,29.6981,32.4714,33.4614,29.1591,32.4516,26.077,32.5008,27.8206,26.496,33.4559,30.6621,29.9978
25.7733,30.8156,27.1798,31.8126,30.3624,34.5414,25.3106,28.6931,32.3609,30.9063,28.1239,35.53,29.126,28.1037,28.2943,28.5436,30.7076,29.4341,29.8865,31.8578,30.2655,33.3064,25.788,24.2537,32.6109,27.3406,28.938,33.5003,25.4204,34.1029,32.8882,33.5672,24.3702,31.3675,35.9332,24.1454,28.6049,33.056,28.4173,28.1239,29.8186,33.4236,29.3195,25.4428,31.6969,28.4463,35.6291,28.2675,30.4645,33.5672,30.777,27.1107,33.6256,35.0012,35.9585,24.8773,31.5306,34.4143,25.7358,32.8584
34.9666,27.9138,28.6666,29.0522,33.2348,31.0326,29.7922,29.599,34.042,26.7446,31.8306,33.049,27.6425,32.4222,24.267,24.3467,24.5207,30.4146,24.6672,26.8768,33.1177,30.3514,25.6283,28.4709,30.6261,31.918,35.7617,34.4404,34.02,35.8792,24.0599,25.4042,35.5491,28.5219,28.2359,24.8464,30.1972,27.1342,31.8269,30.1039,31.694,27.4544,27.0813,35.7874,27.8209,24.9438,24.8494,35.6996,24.2989,35.0456,31.4042,27.6887,31.7252,31.5879,30.1785,27.8327,24.5262,29.3243,24.437,34.1679
27.2146,25.2048,34.4779,30.5769,32.0237,24.368,33.1845,31.2232,35.577,33.9179,26.3755,27.5191,31.0231,33.8731,33.1504,30.5365,26.7027,24.9518,28.2847,34.757,24.0422,30.2156,35.0562,35.8997,25.7373,29.8997,33.4662,24.9882,30.9922,31.3598,28.6732,31.2306,28.7085,24.8145,28.8249,27.5797,29.6225,26.8298,24.4208,24.2365,27.955,34.4173,31.2441,31.6011,29.8348,31.5262,24.271,25.4072,27.0288,27.2315,29.1587,28.7368,29.1712,26.738,30.2556,34.5216,33.0307,34.8322,33.9322,27.6248
29.9681,29.0023,30.4124,34.6798,26.3895,25.9224,24.4374,27.5797,33.9535,34.1235,34.3684,29.9537,28.4044,28.5891,25.5071,35.9365,26.3113,28.8767,26.1919,30.3911,25.8993,31.4571,31.4579,32.7538,33.4486,34.2987,27.052,32.5107,29.7418,24.7194,27.3839,27.2616,25.8401,24.1348,27.0138,31.3811,26.5705,24.629,36.0184,25.5732,26.9352,31.3055,26.637,28.1889,28.2902,33.3109,33.7387,29.9765,31.0425,33.2609,31.9485,33.2936,26.807,30.1572,24.5038,33.7199,31.0139,25.3561,26.8474,28.6718
34.4988,30.9151,31.0631,35.3471,35.4036,29.5457,31.253,34.1459,29.9247,33.9583,27.5069,24.4543,26.9609,26.3689,28.3868,24.7032,25.3719,34.2487,29.7492,35.1337,30.9291,26.8202,25.9257,35.8333,27.605,32.7832,31.084,26.4449,28.4154,31.4065,34.4272,35.7224,24.1902,29.498,35.5131,35.1271,27.6972,32.8287,35.2252,33.5999,31.4839,35.722,32.4082,35.0129,28.7338,26.1798,34.0622,27.1379,35.8325,33.9909,32.8478,32.5867,25.2809,26.6664,31.9936,29.5759,32.5382,29.6082,35.256,25.6668
32.5771,34.6846,33.8951,32.1611,30.2299,25.5001,28.645,29.7775,32.3014,32.4824,34.4088,34.2814,32.6734,28.6545,33.4629,27.8048,27.3325,24.4421,29.4591,32.9811,34.1176,27.981,35.6467,35.4749,25.8163,24.7183,29.2733,32.0329,28.1779,27.8261,30.4767,29.9552,26.7332,28.3314,24.7723,34.4658,30.2585,28.8425,31.8368,30.3702,31.04,25.878,27.6667,30.5773,29.2773,28.4107,34.8455,29.4128,30.2464,25.7652,27.8239,29.5678,25.1296,28.5844,28.1246,28.7375,32.5973,35.8322,24.336,26.4978
31.5544,27.4875,31.6382,33.7431,30.5938,28.4246,34.0302,24.8949,32.3752,30.2677,27.7354,31.8086,30.1796,33.3237,29.2799,30.7859,35.5054,31.4681,26.0652,26.1857,33.3061,33.6303,33.7541,30.1803,32.1971,28.9879,33.7284,29.2751,34.0288,25.6033,27.1386,34.2429,29.9916,33.5308,26.933,27.3266,28.1441,25.8486,31.8596,35.7205,27.0061,25.4083,32.4541,24.8593,24.329,25.868,32.8467,33.0538,35.8612,27.1599,30.0984,24.4014,32.7189,26.3249,31.1656,25.9136,24.8766,27.2675,25.1395,25.7858
30.9239,30.6985,26.955,30.2883,29.238,31.716,25.9889,32.966,27.8136,34.4254,27.9344,28.895,35.0353,26.8162,35.4084,32.2518,32.5401,33.5965,35.35,25.3741,33.2734,33.7739,31.1898,26.2015,25.069,29.1396,31.4244,33.8099,27.2488,26.3873,32.5724,26.8985,24.473,26.4901,28.4768,27.6336,29.4025,24.726,35.8002,32.6844,26.373,30.7502,35.3129,28.4169,35.6082,27.8676,35.4143,24.4469,26.1078,25.3018,25.1241,33.7203,25.0308,26.3535,35.0184,29.5913,31.3807,30.1388,25.2155,24.6592
33.6876,34.2003,35.4782,25.0712,28.2744,35.3555,27.7467,29.1253,24.9537,32.164,24.6305,28.4356,33.0028,26.3888,34.3391,24.0665,26.2951,26.8258,28.656,27.934,24.8354,28.8128,29.9864,25.7792,26.8471,32.9631,32.597,28.4393,24.9243,28.2906,30.6727,31.2963,32.9271,27.3479,34.7408,32.6928,32.2375,30.4109,24.1921,27.4577,28.7852,30.3904,30.3092,30.0701,33.1937,31.7792,32.8059,31.5691,35.1249,26.843,32.7505,28.9681,24.8365,34.732,33.0068,31.2845,24.73,26.3906,24.34,24.5115
27.4772,33.4699,33.2165,28.2722,32.1262,35.4932,28.6123,33.9491,26.6469,31.777,32.6572,29.2373,24.0841,24.719,27.8683,31.2684,24.8453,32.1644,29.859,32.4314,24.3209,35.9603,26.5849,33.7324,34.6332,32.5331,32.6723,33.7166,35.1455,32.4438,32.0961,27.4702,25.0939,30.3551,33.6843,28.1158,32.8041,33.0215,24.7455,32.9565,26.2294,34.3802,35.2718,30.9184,24.4965,25.3528,25.8067,33.6087,30.2989,35.7268,28.028,34.1066,34.6982,31.0073,34.5447,32.2415,27.0252,34.6281,30.8542,30.4697
32.8206,33.6873,26.948,30.8083,28.2708,26.5647,24.264,33.204,30.8391,35.306,28.161,29.6937,34.0548,32.0193,29.5832,30.8351,25.9944,35.35,29.9912,34.5315,24.1403,25.4538,33.226,33.8951,29.231,29.8013,30.2526,34.4404,35.3526,28.2348,32.8085,32.8518,34.9725,29.6071,25.4803,35.9152,35.8472,28.5877,24.5953,35.7606,28.5017,26.5092,29.2141,32.0373,29.5039,29.3974,28.555,29.2024,30.943,26.5584,31.6231,27.3421,29.4628,31.3363,30.6856,30.9772,25.4208,30.9827,32.8298,34.1037
33.1673,35.5424,35.1414,29.9838,29.1135,24.5773,29.6107,28.0108,35.0063,29.7525,33.6344,29.8891,34.4555,31.7817,27.6612,31.694,28.4305,30.0896,24.47,28.1143,24.0338,35.8788,31.3047,25.275,33.6373,34.1062,33.0887,26.413,35.126,26.0461,34.7004,32.9025,30.4954,29.4793,25.8119,24.9012,33.2139,27.8606,26.5926,24.2787,25.3396,34.2924,29.6574,35.6405,27.6575,33.0296,32.6594,28.2671,35.0338,24.5104,25.0286,31.546,32.4494,32.9029,27.0061,25.3954,24.4102,25.3995,32.4354,35.1771
28.468,35.4415,25.6554,28.3725,25.7072,29.978,32.2606,34.551,35.5369,29.5424,25.1123,25.7318,30.8806,33.28,30.4227,26.8122,29.5564,29.0808,26.6667,29.2564,29.8208,26.0116,29.281,33.3193,29.6001,28.2091,26.0983,32.6649,26.0035,31.8236,24.1113,25.9903,30.0907,24.3415,28.9531,25.9455,29.5803,31.7773,25.149,29.6295,30.7392,24.596,31.2254,29.2476,27.9072,28.6923,33.0072,27.215,31.8938,35.6842,25.6092,25.9933,29.7756,34.7841,27.6303,29.1363,31.3885,25.2317,33.3193,35.8762
26.9161,30.7253,30.9511,29.6203,34.9325,35.0063,29.1201,26.9172,29.2039,28.4874,26.6535,30.8446,31.9026,24.9162,24.2879,27.5664,29.1719,33.4107,25.839,26.4405,32.8045,25.3459,30.7473,29.7374,28.1907,25.8251,25.896,28.6123,24.0099,32.2933,26.7097,31.719,28.0552,34.4224,31.0422,30.582,32.2915,30.3525,32.1174,28.4467,24.0756,24.6235,26.2371,24.6863,34.4349,35.2534,29.1561,33.3597,35.7709,35.1238,24.7965,27.9935,24.7825,35.6251,28.6754,35.5803,30.7682,33.168,33.2815,31.2093
24.1182,26.5063,29.8101,24.7781,30.7051,30.0393,29.9221,27.3035,29.8909,26.3168,29.2402,35.5894,26.102,35.6063,28.779,35.6225,28.104,29.1477,31.9551,31.0947,25.1094,32.424,25.0771,25.2254,30.78,24.7374,27.4232,34.4764,31.5537,29.5535,26.2768,26.2371,30.6944,25.9698,27.4291,27.5363,24.4921,27.6369,24.48,32.1269,29.8135,31.6925,33.2179,25.1993,35.5329,27.5954,30.5097,29.837,33.1368,33.1588,28.2105,25.1696,35.1348,34.8095,25.2618,25.4017,32.0109,27.9865,32.3866,25.2768
